user_id,age,gender,occupation,zip_code,movie_id,title,user_id,movie_id_[0],rating,timestamp
174,56,M,programmer,55337,28,"Apollo 13 (1995)",174,28,5,886434547
389,1052,2,881384711,50325,28,"Apollo 13 (1995)",389,28,4,880165411
308,520,4,887738508,16509,28,"Apollo 13 (1995)",308,28,3,887737036
185,38,F,entertainment,90814,28,"Apollo 13 (1995)",185,28,5,883524428
110,13,M,other,48118,28,"Apollo 13 (1995)",110,28,4,886987979
373,651,4,student,53703,28,"Apollo 13 (1995)",373,28,3,877103935
275,627,3,875154718,55105,28,"Apollo 13 (1995)",275,28,4,880314529
226,40,F,librarian,30030,28,"Apollo 13 (1995)",226,28,4,883889322
130,30,M,programmer,06355,28,"Apollo 13 (1995)",130,28,4,875217172
216,150,5,880232812,42459,28,"Apollo 13 (1995)",216,28,4,880244902
178,696,4,882824869,20685,28,"Apollo 13 (1995)",178,28,5,882826806
48,181,5,879434954,73034,28,"Apollo 13 (1995)",48,28,2,879434653
412,25,M,educator,15222,28,"Apollo 13 (1995)",412,28,4,879716962
16,482,5,877718872,80123,28,"Apollo 13 (1995)",16,28,5,877727122
374,257,3,educator,48118,28,"Apollo 13 (1995)",374,28,5,880395698
38,550,2,student,02176,28,"Apollo 13 (1995)",38,28,4,892429399
224,1045,2,888082766,77840,29,"Batman Forever (1995)",224,29,3,888104457
222,81,1,878183565,30329,29,"Batman Forever (1995)",222,29,3,878184571
256,368,F,other,54467,29,"Batman Forever (1995)",256,29,4,882164644
56,1092,3,892911573,95938,29,"Batman Forever (1995)",56,29,3,892910913
13,783,3,886304188,V3N4P,29,"Batman Forever (1995)",13,29,2,882397833
22,153,5,administrator,68106,29,"Batman Forever (1995)",22,29,1,878888228
314,1032,4,877891603,83814,29,"Batman Forever (1995)",314,29,5,877889234
200,31,F,educator,43512,29,"Batman Forever (1995)",200,29,4,884130540
174,56,M,programmer,55337,29,"Batman Forever (1995)",174,29,2,886514469
286,824,1,876522200,02136,29,"Batman Forever (1995)",286,29,2,877533586
246,55,4,student,71701,29,"Batman Forever (1995)",246,29,1,884922740
378,1232,F,librarian,20854,29,"Batman Forever (1995)",378,29,3,880332949
193,210,M,executive,23112,29,"Batman Forever (1995)",193,29,3,889126055
374,257,3,educator,48118,29,"Batman Forever (1995)",374,29,3,880939127
313,33,F,educator,68767,29,"Batman Forever (1995)",313,29,2,891028472
189,29,F,librarian,22903,30,"Belle de jour (1967)",189,30,4,893266205
339,182,M,librarian,12180,30,"Belle de jour (1967)",339,30,3,891032765
90,483,5,891384570,95161,30,"Belle de jour (1967)",90,30,5,891385843
194,23,F,educator,20784,30,"Belle de jour (1967)",194,30,3,879524504
321,607,4,879440109,55439,30,"Belle de jour (1967)",321,30,4,879439658
405,1029,1,885547735,33884,30,"Belle de jour (1967)",405,30,1,885549544
109,162,2,880578358,12065,31,"Crimson Tide (1995)",109,31,4,880577844
144,297,4,888104150,18301,31,"Crimson Tide (1995)",144,31,3,888105823
90,483,5,891384570,95161,31,"Crimson Tide (1995)",90,31,4,891384673
244,30,M,administrator,17870,31,"Crimson Tide (1995)",244,31,4,880603484
313,33,F,educator,68767,31,"Crimson Tide (1995)",313,31,4,891015486
1,190,F,other,37212,31,"Crimson Tide (1995)",1,31,3,875072144
41,209,M,programmer,91919,31,"Crimson Tide (1995)",41,31,3,890687473
297,30,F,administrator,17345,31,"Crimson Tide (1995)",297,31,3,881708087
303,541,3,879543988,55106,31,"Crimson Tide (1995)",303,31,3,879467361
56,1092,3,892911573,95938,31,"Crimson Tide (1995)",56,31,4,892679259
268,23,M,student,55105,31,"Crimson Tide (1995)",268,31,4,875310311
94,55,4,student,78264,31,"Crimson Tide (1995)",94,31,4,891721286
328,690,3,healthcare,80123,31,"Crimson Tide (1995)",328,31,4,886036884
293,280,2,888905198,80525,31,"Crimson Tide (1995)",293,31,2,888906244
92,248,4,886442565,E2A4H,31,"Crimson Tide (1995)",92,31,4,875654321
301,2,F,educator,85710,31,"Crimson Tide (1995)",301,31,3,882076463
387,444,F,librarian,11701,31,"Crimson Tide (1995)",387,31,3,886483330
346,455,3,874948889,84010,31,"Crimson Tide (1995)",346,31,4,874950383
186,30,M,marketing,97124,31,"Crimson Tide (1995)",186,31,4,879023529
393,303,4,artist,94533,31,"Crimson Tide (1995)",393,31,4,887745912
16,482,5,877718872,80123,31,"Crimson Tide (1995)",16,31,5,877717956
189,29,F,librarian,22903,31,"Crimson Tide (1995)",189,31,3,893266027
373,651,4,student,53703,31,"Crimson Tide (1995)",373,31,3,877100199
233,923,4,877664010,90210,31,"Crimson Tide (1995)",233,31,3,880610814
398,38,F,programmer,55105,31,"Crimson Tide (1995)",398,31,3,875658967
442,54,3,883391274,22206,31,"Crimson Tide (1995)",442,31,3,883391249
7,555,4,892134811,90703,32,"Crumb (1994)",7,32,4,891350932
296,268,F,none,39042,32,"Crumb (1994)",296,32,4,884197131
201,43,F,administrator,16803,32,"Crumb (1994)",201,32,3,884140049
221,24,5,875244352,55108,32,"Crumb (1994)",221,32,4,875245223
299,86,4,student,77005,32,"Crumb (1994)",299,32,3,877881169
95,1018,M,programmer,30220,32,"Crumb (1994)",95,32,1,888954726
339,182,M,librarian,12180,32,"Crumb (1994)",339,32,5,891032255
6,189,M,student,27510,32,"Crumb (1994)",6,32,4,883601311
327,425,F,librarian,59717,32,"Crumb (1994)",327,32,4,887747266
92,248,4,886442565,E2A4H,32,"Crumb (1994)",92,32,3,875653363
387,444,F,librarian,11701,32,"Crumb (1994)",387,32,5,886479737
234,403,1,892335674,93550,32,"Crumb (1994)",234,32,3,892078936
160,7,F,administrator,58202,32,"Crumb (1994)",160,32,5,876859413
115,9,5,other,98027,32,"Crumb (1994)",115,32,5,881171348
144,297,4,888104150,18301,32,"Crumb (1994)",144,32,4,888105287
342,1073,1,healthcare,06472,32,"Crumb (1994)",342,32,5,874984207
214,45,M,administrator,12550,32,"Crumb (1994)",214,32,4,892668249
416,1503,F,student,76111,32,"Crumb (1994)",416,32,2,888702297
118,421,M,educator,14534,32,"Crumb (1994)",118,32,5,875384979
1,190,F,other,37212,33,"Desperado (1995)",1,33,4,878542699
301,2,F,educator,85710,33,"Desperado (1995)",301,33,4,882078228
264,175,5,educator,01720,33,"Desperado (1995)",264,33,3,886122644
94,55,4,student,78264,33,"Desperado (1995)",94,33,3,891721919
95,1018,M,programmer,30220,33,"Desperado (1995)",95,33,3,880571704
218,4,3,877488546,11727,33,"Desperado (1995)",218,33,4,881288386
346,455,3,874948889,84010,33,"Desperado (1995)",346,33,5,875261753
200,31,F,educator,43512,33,"Desperado (1995)",200,33,4,884129602
62,19,M,student,44106,33,"Desperado (1995)",62,33,1,879374785
144,297,4,888104150,18301,33,"Desperado (1995)",144,33,5,888105902
197,550,3,891409981,36117,33,"Desperado (1995)",197,33,2,891409981
135,265,3,librarian,30033,33,"Desperado (1995)",135,33,3,879857930
193,210,M,executive,23112,33,"Desperado (1995)",193,33,3,889125912
293,280,2,888905198,80525,33,"Desperado (1995)",293,33,2,888907433
130,30,M,programmer,06355,33,"Desperado (1995)",130,33,5,876252087
399,763,M,engineer,17110,33,"Desperado (1995)",399,33,3,882344942
87,50,M,educator,84408,33,"Desperado (1995)",87,33,3,879876488
345,325,1,engineer,03052,33,"Desperado (1995)",345,33,4,884993069
320,27,M,programmer,52246,33,"Desperado (1995)",320,33,4,884749385
286,824,1,876522200,02136,34,"Doom Generation, The (1995)",286,34,5,877534701
276,576,3,874792547,21218,34,"Doom Generation, The (1995)",276,34,2,877934264
94,55,4,student,78264,34,"Doom Generation, The (1995)",94,34,1,891723558
184,15,F,student,25652,34,"Doom Generation, The (1995)",184,34,2,889913568
254,443,3,librarian,78205,35,"Free Willy 2: The Adventure Home (1995)",254,35,2,886475755
184,15,F,student,25652,36,"Mad Love (1995)",184,36,3,889910195
293,280,2,888905198,80525,36,"Mad Love (1995)",293,36,1,888908041
201,43,F,administrator,16803,36,"Mad Love (1995)",201,36,1,884140927
1,190,F,other,37212,36,"Mad Love (1995)",1,36,2,875073180
201,43,F,administrator,16803,37,"Nadja (1994)",201,37,2,884114635
110,13,M,other,48118,38,"Net, The (1995)",110,38,3,886988574
11,726,3,other,53705,38,"Net, The (1995)",11,38,3,891905936
276,576,3,874792547,21218,38,"Net, The (1995)",276,38,3,874792574
49,30,M,engineer,95129,38,"Net, The (1995)",49,38,1,888068289
280,629,4,891701852,16125,38,"Net, The (1995)",280,38,3,891701832
158,435,M,engineer,97006,38,"Net, The (1995)",158,38,4,880134607
311,642,4,884365823,11217,38,"Net, The (1995)",311,38,3,884365954
200,31,F,educator,43512,38,"Net, The (1995)",200,38,3,884130348
330,1044,M,executive,55369,38,"Net, The (1995)",330,38,4,876546948
64,175,5,889739415,63129,38,"Net, The (1995)",64,38,3,889740415
94,55,4,student,78264,38,"Net, The (1995)",94,38,2,891722482
389,1052,2,881384711,50325,38,"Net, The (1995)",389,38,2,880089076
56,1092,3,892911573,95938,38,"Net, The (1995)",56,38,2,892683533
145,477,M,entertainment,94533,38,"Net, The (1995)",145,38,3,888398747
343,499,5,scientist,55106,38,"Net, The (1995)",343,38,3,876406257
303,541,3,879543988,55106,38,"Net, The (1995)",303,38,1,879484981
217,391,4,889070287,62901,38,"Net, The (1995)",217,38,3,889070266
295,1039,4,879517742,55414,39,"Strange Days (1995)",295,39,4,879518279
135,265,3,librarian,30033,39,"Strange Days (1995)",135,39,3,879857931
293,280,2,888905198,80525,39,"Strange Days (1995)",293,39,3,888906804
221,24,5,875244352,55108,39,"Strange Days (1995)",221,39,4,875245798
344,1165,1,886381986,30068,39,"Strange Days (1995)",344,39,3,884901290
94,55,4,student,78264,39,"Strange Days (1995)",94,39,3,891721317
87,50,M,educator,84408,39,"Strange Days (1995)",87,39,3,879875995
214,45,M,administrator,12550,39,"Strange Days (1995)",214,39,4,891544845
249,28,M,engineer,22932,39,"Strange Days (1995)",249,39,4,879572284
145,477,M,entertainment,94533,39,"Strange Days (1995)",145,39,4,875271838
130,30,M,programmer,06355,39,"Strange Days (1995)",130,39,4,875801496
49,30,M,engineer,95129,39,"Strange Days (1995)",49,39,2,888068194
1,190,F,other,37212,39,"Strange Days (1995)",1,39,4,875072173
59,203,M,engineer,01810,39,"Strange Days (1995)",59,39,4,888205033
425,183,3,878738486,15213,39,"Strange Days (1995)",425,39,4,878738335
375,300,4,886621795,10003,39,"Strange Days (1995)",375,39,3,886622024
210,88,M,administrator,06779,40,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",210,40,3,891035994
87,50,M,educator,84408,40,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",87,40,3,879876917
276,576,3,874792547,21218,40,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",276,40,3,874791871
43,40,F,librarian,02143,40,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",43,40,3,883956468
49,30,M,engineer,95129,40,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",49,40,1,888069222
222,81,1,878183565,30329,40,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",222,40,1,881060550
5,31,M,marketing,75240,40,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",5,40,4,879198109
13,783,3,886304188,V3N4P,40,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",13,40,2,886302815
280,629,4,891701852,16125,40,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",280,40,5,891701614
174,56,M,programmer,55337,40,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",174,40,4,886514985
174,56,M,programmer,55337,41,"Billy Madison (1995)",174,41,1,886515063
291,384,4,875086562,63645,41,"Billy Madison (1995)",291,41,4,875086636
276,576,3,874792547,21218,41,"Billy Madison (1995)",276,41,3,874792277
214,45,M,administrator,12550,42,"Clerks (1994)",214,42,5,892668130
279,1312,F,other,06260,42,"Clerks (1994)",279,42,4,875308843
